date,pcp,evap,debit
2008-01-22,0.0,5.76,0.111
2008-01-23,0.0,5.84,0.106
2008-01-24,0.0,5.97,0.101
2008-01-25,0.0,6.42,0.096
2008-01-26,0.0,6.09,0.091
2008-01-27,0.0,6.21,0.086
2008-01-28,0.0,6.37,0.082
2008-01-29,0.0,5.7,0.078
2008-01-30,0.0,6.3,0.074
2008-01-31,0.0,6.01,0.07
2008-02-01,0.0,5.37,0.067
2008-02-02,0.0,5.51,0.063
2008-02-03,0.0,5.87,0.06
2008-02-04,0.0,6.36,0.057
2008-02-05,0.0,6.26,0.054
2008-02-06,0.0,6.3,0.052
2008-02-07,0.0,6.85,0.049
2008-02-08,0.0,5.91,0.047
2008-02-09,0.0,6.3,0.044
2008-02-10,0.0,6.43,0.042
2008-02-11,0.0,6.13,0.04
2008-02-12,0.0,6.38,0.038
2008-02-13,0.0,5.91,0.036
2008-02-14,0.0,6.84,0.034
2008-02-15,0.0,6.23,0.033
2008-02-16,0.0,7.06,0.031
2008-02-17,0.0,6.46,0.029
2008-02-18,0.0,6.79,0.028
2008-02-19,0.0,6.48,0.027
2008-02-20,0.0,6.51,0.025
2008-02-21,0.0,6.35,0.024
2008-02-22,0.0,6.58,0.023
2008-02-23,0.0,6.65,0.022
2008-02-24,0.0,6.34,0.021
2008-02-25,0.0,6.55,0.019
2008-02-26,0.0,6.41,0.019
2008-02-27,0.0,7.3,0.018
2008-02-28,0.0,6.59,0.017
2008-02-29,0.0,7.09,0.016
2008-03-01,0.0,6.58,0.015
2008-03-02,0.0,6.72,0.014
2008-03-03,0.0,6.26,0.014
2008-03-04,0.0,6.53,0.013
2008-03-05,12.5,6.73,0.012
2008-03-06,0.0,7.15,0.012
2008-03-07,0.0,6.75,0.011
2008-03-08,0.0,7.1,0.011
2008-03-09,0.0,6.88,0.01
2008-03-10,0.0,7.18,0.01
2008-03-11,0.0,6.68,0.009
2008-03-12,0.0,7.41,0.009
2008-03-13,0.0,6.55,0.008
2008-03-14,0.0,6.47,0.008
2008-03-15,11.5,6.34,0.007
2008-03-16,0.0,7.4,0.007
2008-03-17,0.0,6.94,0.007
2008-03-18,0.0,6.6,0.006
2008-03-19,0.0,7.07,0.006
2008-03-20,0.0,6.9,0.006
2008-03-21,0.0,7.28,0.005
2008-03-22,3.8,6.22,0.005
2008-03-23,0.0,6.6,0.005
2008-03-24,0.0,6.53,0.005
2008-03-25,0.0,6.08,0.004
2008-03-26,0.0,6.98,0.004
2008-03-27,0.0,6.57,0.004
2008-03-28,0.0,6.87,0.004
2008-03-29,1.0,7.34,0.004
2008-03-30,0.0,6.52,0.003
2008-03-31,0.0,6.49,0.003
2008-04-01,0.0,6.64,0.003
2008-04-02,0.0,6.89,0.003
2008-04-03,0.0,6.41,0.003
2008-04-04,0.0,6.38,0.003
2008-04-05,0.0,6.88,0.003
2008-04-06,0.0,6.66,0.002
2008-04-07,0.0,5.92,0.002
2008-04-08,17.5,6.15,0.002
2008-04-09,0.0,6.95,0.002
2008-04-10,0.0,6.6,0.002
2008-04-11,0.0,6.24,0.002
2008-04-12,0.0,6.4,0.002
2008-04-13,0.0,6.44,0.002
2008-04-14,0.0,6.63,0.002
2008-04-15,0.0,5.99,0.001
2008-04-16,0.0,6.12,0.001
2008-04-17,0.0,6.44,0.001
2008-04-18,0.0,6.3,0.001
2008-04-19,0.0,6.48,0.001
2008-04-20,0.0,5.92,0.001
2008-04-21,0.0,6.38,0.001
2008-04-22,0.0,6.57,0.001
2008-04-23,0.0,6.37,0.001
2008-04-24,0.0,6.24,0.001
2008-04-25,0.0,6.15,0.001
2008-04-26,0.0,5.9,0.001
2008-04-27,0.0,6.1,0.001
2008-04-28,0.0,6.48,0.001
2008-04-29,0.0,6.04,0.001
2008-04-30,0.0,5.78,0.001
2008-05-01,19.1,5.87,0.001
2008-05-02,0.0,6.05,0.001
2008-05-03,0.0,5.85,0.001
2008-05-04,0.0,6.08,0.001
2008-05-05,0.0,6.06,0.001
2008-05-06,0.0,6.14,0.001
2008-05-07,0.0,6.27,0.0
2008-05-08,0.0,6.12,0.0
2008-05-09,0.0,5.51,0.0
2008-05-10,0.0,5.48,0.0
2008-05-11,0.0,5.7,0.0
2008-05-12,0.0,5.56,0.0
2008-05-13,0.0,5.32,0.0
2008-05-14,0.0,5.5,0.0
2008-05-15,0.0,5.45,0.0
2008-05-16,0.0,5.36,0.0
2008-05-17,10.4,5.43,0.0
2008-05-18,0.0,5.85,0.0
2008-05-19,0.0,5.52,0.0
2008-05-20,0.0,6.17,0.0
2008-05-21,0.0,5.44,0.0
2008-05-22,0.0,5.27,0.0
2008-05-23,0.0,5.33,0.0
2008-05-24,0.0,5.37,0.0
2008-05-25,0.0,5.38,0.0
2008-05-26,0.0,5.84,0.0
2008-05-27,0.0,4.93,0.0
2008-05-28,9.2,5.4,0.0
2008-05-29,0.0,5.17,0.0
2008-05-30,0.0,4.6,0.0
2008-05-31,4.1,5.27,0.0
2008-06-01,0.0,5.38,0.0
2008-06-02,16.5,4.71,0.0
2008-06-03,0.0,4.92,0.0
2008-06-04,8.6,4.37,0.0
2008-06-05,19.7,4.47,0.0
2008-06-06,0.0,5.13,0.0
2008-06-07,0.0,4.64,0.0
2008-06-08,0.0,4.41,0.0
2008-06-09,0.0,4.77,0.0
2008-06-10,5.9,4.51,0.0
2008-06-11,0.0,4.48,0.0
2008-06-12,0.0,4.81,0.0
2008-06-13,7.7,4.2,0.0
2008-06-14,0.0,4.24,0.0
2008-06-15,0.0,4.52,0.0
2008-06-16,0.0,4.73,0.0
2008-06-17,0.0,4.77,0.0
2008-06-18,0.0,4.16,0.0
2008-06-19,8.6,4.6,0.0
2008-06-20,0.0,4.05,0.0
2008-06-21,22.8,4.8,0.0
2008-06-22,19.2,3.87,0.0
2008-06-23,13.2,4.57,0.0
2008-06-24,0.0,3.94,0.0
2008-06-25,0.0,4.7,0.0
2008-06-26,0.0,4.24,0.0
2008-06-27,0.0,3.72,0.0
2008-06-28,0.0,3.83,0.0
2008-06-29,0.0,4.18,0.0
2008-06-30,19.5,4.23,0.0
2008-07-01,0.0,3.86,0.0
2008-07-02,8.0,3.85,0.0
2008-07-03,9.3,4.03,0.0
2008-07-04,32.9,3.81,0.0
2008-07-05,69.4,3.35,68.484
2008-07-06,0.0,3.45,8.486
2008-07-07,0.0,3.73,8.062
2008-07-08,21.7,3.99,50.455
2008-07-09,0.0,4.08,12.579
2008-07-10,20.5,3.79,62.663
2008-07-11,17.9,3.61,74.697
2008-07-12,18.4,3.72,82.443
2008-07-13,0.9,3.26,29.897
2008-07-14,9.6,3.38,43.96
2008-07-15,8.7,3.14,51.112
2008-07-16,8.6,2.98,52.657
2008-07-17,27.2,3.43,126.401
2008-07-18,0.0,3.35,41.673
2008-07-19,0.9,3.47,39.589
2008-07-20,8.5,3.4,37.61
2008-07-21,0.0,3.27,35.729
2008-07-22,16.5,3.34,71.011
2008-07-23,0.0,3.13,36.839
2008-07-24,10.5,3.24,51.672
2008-07-25,0.0,2.87,35.313
2008-07-26,0.0,3.17,33.548
2008-07-27,0.0,3.23,31.87
2008-07-28,0.0,2.8,30.277
2008-07-29,35.3,2.99,111.205
2008-07-30,54.6,2.76,244.54
2008-07-31,14.4,2.76,107.793
2008-08-01,0.0,2.55,64.007
2008-08-02,4.3,3.25,60.807
2008-08-03,3.1,3.16,57.766
2008-08-04,0.0,2.98,54.878
2008-08-05,8.3,3.38,54.241
2008-08-06,19.1,2.71,115.235
2008-08-07,0.0,3.65,55.409
2008-08-08,1.5,2.65,52.638
2008-08-09,0.0,2.78,50.006
2008-08-10,0.0,2.56,47.506
2008-08-11,0.0,2.77,45.131
2008-08-12,9.7,2.89,42.874
2008-08-13,28.0,2.58,120.063
2008-08-14,0.0,3.13,48.524
2008-08-15,0.0,2.65,46.098
2008-08-16,0.0,2.64,43.793
2008-08-17,10.6,2.27,42.012
2008-08-18,12.9,2.65,80.503
2008-08-19,2.1,2.47,42.667
2008-08-20,46.1,2.31,213.928
2008-08-21,8.7,2.25,85.748
2008-08-22,0.0,3.27,60.184
2008-08-23,12.9,2.37,86.305
2008-08-24,0.0,2.0,57.926
2008-08-25,0.0,2.21,55.03
2008-08-26,34.8,2.4,165.105
2008-08-27,0.0,2.56,63.645
2008-08-28,0.0,2.56,60.463
2008-08-29,44.1,2.58,203.144
2008-08-30,0.0,2.18,72.622
2008-08-31,0.0,2.46,68.991
2008-09-01,0.0,2.09,65.542
2008-09-02,0.0,2.16,62.265
2008-09-03,0.0,2.06,59.151
2008-09-04,1.3,1.97,56.194
2008-09-05,0.0,2.64,53.384
2008-09-06,0.0,2.53,50.715
2008-09-07,0.0,2.61,48.179
2008-09-08,0.0,2.32,45.77
2008-09-09,0.0,2.54,43.482
2008-09-10,0.0,1.78,41.308
2008-09-11,13.0,2.56,39.242
2008-09-12,0.0,2.35,37.28
2008-09-13,2.1,2.49,35.416
2008-09-14,0.0,2.41,33.645
2008-09-15,0.0,2.0,31.963
2008-09-16,0.0,1.85,30.365
2008-09-17,0.0,2.09,28.847
2008-09-18,0.0,2.48,27.404
2008-09-19,0.0,2.52,26.034
2008-09-20,5.2,1.9,24.732
2008-09-21,17.6,2.02,23.496
2008-09-22,0.0,2.11,22.321
2008-09-23,0.0,2.22,21.205
2008-09-24,0.0,1.93,20.145
2008-09-25,11.2,1.92,19.137
2008-09-26,0.0,2.1,18.181
2008-09-27,0.0,2.38,17.272
2008-09-28,0.0,2.01,16.408
2008-09-29,0.0,2.34,15.588
2008-09-30,0.0,2.7,14.808
2008-10-01,0.0,2.01,14.068
2008-10-02,0.0,2.35,13.364
2008-10-03,12.3,2.73,12.696
2008-10-04,0.0,2.31,12.061
2008-10-05,0.0,2.27,11.458
2008-10-06,0.0,2.81,10.885
2008-10-07,0.0,2.38,10.341
2008-10-08,0.0,2.82,9.824
2008-10-09,0.0,2.63,9.333
2008-10-10,0.0,2.42,8.866
2008-10-11,0.0,2.68,8.423
2008-10-12,0.0,2.65,8.002
2008-10-13,0.0,2.88,7.602
2008-10-14,0.0,2.43,7.222
2008-10-15,0.0,2.63,6.861
2008-10-16,0.0,2.61,6.517
2008-10-17,12.6,2.86,6.192
2008-10-18,0.0,2.37,5.882
2008-10-19,0.0,3.0,5.588
2008-10-20,0.0,2.86,5.309
2008-10-21,0.0,2.34,5.043
2008-10-22,0.0,3.12,4.791
2008-10-23,0.0,3.46,4.551
2008-10-24,0.0,3.11,4.324
2008-10-25,0.0,3.26,4.108
2008-10-26,0.0,2.88,3.902
2008-10-27,0.0,2.39,3.707
2008-10-28,0.0,2.36,3.522
2008-10-29,0.0,3.01,3.346
2008-10-30,0.0,2.79,3.178
2008-10-31,0.0,2.72,3.019
2008-11-01,0.0,3.0,2.869
2008-11-02,0.0,3.23,2.725
2008-11-03,0.0,2.64,2.589
2008-11-04,0.0,2.97,2.459
2008-11-05,0.0,3.59,2.336
2008-11-06,0.0,2.84,2.22
2008-11-07,0.0,3.46,2.109
2008-11-08,0.0,3.08,2.003
2008-11-09,1.6,3.42,1.903
2008-11-10,0.0,3.62,1.808
2008-11-11,0.0,3.54,1.717
2008-11-12,0.0,3.62,1.632
2008-11-13,0.0,3.04,1.55
2008-11-14,0.0,3.75,1.473
2008-11-15,0.0,3.19,1.399
2008-11-16,0.0,3.56,1.329
2008-11-17,0.0,3.59,1.263
2008-11-18,0.0,3.7,1.199
2008-11-19,0.0,3.69,1.139
2008-11-20,0.0,3.37,1.082
2008-11-21,0.0,3.25,1.028
2008-11-22,12.8,3.95,0.977
2008-11-23,0.0,3.78,0.928
2008-11-24,0.0,4.1,0.882
2008-11-25,0.0,3.78,0.838
2008-11-26,0.0,3.41,0.796
2008-11-27,0.0,4.16,0.756
2008-11-28,0.0,3.79,0.718
2008-11-29,0.0,4.04,0.682
2008-11-30,0.0,3.78,0.648
2008-12-01,0.0,4.51,0.616
2008-12-02,0.0,3.79,0.585
2008-12-03,0.0,3.99,0.556
2008-12-04,0.0,4.16,0.528
2008-12-05,0.0,3.84,0.501
2008-12-06,0.0,4.3,0.476
2008-12-07,0.0,4.72,0.453
2008-12-08,0.0,4.13,0.43
2008-12-09,0.0,4.43,0.408
2008-12-10,0.0,3.53,0.388
2008-12-11,0.0,4.38,0.369
2008-12-12,8.9,4.33,0.35
2008-12-13,0.0,4.22,0.333
2008-12-14,0.0,4.83,0.316
2008-12-15,0.0,4.44,0.3
2008-12-16,18.0,4.52,0.285
2008-12-17,0.0,4.5,0.271
2008-12-18,0.0,4.08,0.257
2008-12-19,0.0,4.35,0.245
2008-12-20,0.0,5.02,0.232
2008-12-21,1.2,4.13,0.221
2008-12-22,6.2,4.57,0.21
2008-12-23,0.0,4.72,0.199
2008-12-24,0.0,5.4,0.189
2008-12-25,0.0,5.15,0.18
2008-12-26,0.0,4.79,0.171
2008-12-27,0.0,5.38,0.162
2008-12-28,0.0,4.8,0.154
2008-12-29,0.0,5.37,0.146
2008-12-30,0.0,4.69,0.139
2008-12-31,0.0,5.46,0.132
2009-01-01,0.0,5.02,0.126
2009-01-02,0.0,4.87,0.119
2009-01-03,10.0,5.15,0.113
2009-01-04,0.0,5.34,0.108
2009-01-05,0.0,5.14,0.102
2009-01-06,0.0,5.49,0.097
2009-01-07,0.0,5.18,0.092
2009-01-08,0.0,5.58,0.088
2009-01-09,0.0,5.56,0.083
2009-01-10,0.0,5.44,0.079
2009-01-11,0.0,5.36,0.075
2009-01-12,0.0,5.58,0.071
2009-01-13,0.0,5.73,0.068
2009-01-14,0.0,6.21,0.064
2009-01-15,0.0,5.91,0.061
2009-01-16,0.0,5.95,0.058
2009-01-17,0.0,6.62,0.055
2009-01-18,0.0,5.88,0.052
2009-01-19,0.0,5.9,0.05
2009-01-20,0.0,6.0,0.047
2009-01-21,0.0,5.51,0.045
2009-01-22,0.0,5.71,0.043
2009-01-23,0.0,5.73,0.041
2009-01-24,0.0,6.1,0.039
2009-01-25,0.0,5.88,0.037
2009-01-26,0.0,6.01,0.035
2009-01-27,0.0,6.32,0.033
2009-01-28,0.0,6.28,0.031
2009-01-29,0.0,6.0,0.03
2009-01-30,0.0,5.87,0.028
2009-01-31,0.0,6.44,0.027
2009-02-01,0.0,6.36,0.026
2009-02-02,0.0,5.67,0.024
2009-02-03,18.2,6.08,0.023
2009-02-04,0.0,6.25,0.022
2009-02-05,0.0,6.46,0.021
2009-02-06,0.0,6.52,0.02
2009-02-07,0.0,6.35,0.019
2009-02-08,0.0,6.47,0.018
2009-02-09,0.0,6.33,0.017
2009-02-10,0.0,6.13,0.016
2009-02-11,0.0,6.28,0.015
2009-02-12,0.0,6.38,0.015
2009-02-13,0.0,6.38,0.014
2009-02-14,0.0,5.85,0.013
2009-02-15,0.0,6.31,0.012
2009-02-16,0.0,6.47,0.012
2009-02-17,0.0,6.38,0.011
2009-02-18,0.0,6.41,0.011
2009-02-19,0.0,6.65,0.01
2009-02-20,0.0,6.19,0.01
2009-02-21,0.0,6.04,0.009
2009-02-22,0.0,6.44,0.009
2009-02-23,0.0,6.79,0.008
2009-02-24,0.0,7.08,0.008
2009-02-25,0.0,6.82,0.007
2009-02-26,0.0,6.15,0.007
2009-02-27,0.0,6.54,0.007
2009-02-28,0.0,6.69,0.006
2009-03-01,0.0,6.68,0.006
2009-03-02,0.0,6.8,0.006
2009-03-03,0.0,6.37,0.005
2009-03-04,0.0,6.67,0.005
2009-03-05,0.0,6.79,0.005
2009-03-06,0.0,6.92,0.005
2009-03-07,0.0,6.43,0.004
2009-03-08,0.0,6.58,0.004
2009-03-09,0.0,5.87,0.004
2009-03-10,0.0,6.5,0.004
2009-03-11,0.0,6.53,0.004
2009-03-12,0.0,6.39,0.003
2009-03-13,4.4,6.75,0.003
2009-03-14,0.0,6.68,0.003
2009-03-15,0.0,6.02,0.003
2009-03-16,0.0,6.76,0.003
2009-03-17,0.0,6.42,0.003
2009-03-18,0.0,6.84,0.003
2009-03-19,4.9,6.31,0.002
2009-03-20,0.0,6.7,0.002
2009-03-21,0.0,6.61,0.002
2009-03-22,0.0,6.78,0.002
2009-03-23,0.0,6.72,0.002
2009-03-24,0.0,6.6,0.002
2009-03-25,0.0,6.21,0.002
2009-03-26,0.0,6.22,0.002
2009-03-27,0.0,6.49,0.002
2009-03-28,0.0,6.65,0.002
2009-03-29,0.0,6.46,0.001
2009-03-30,0.0,6.82,0.001
2009-03-31,0.0,6.54,0.001
2009-04-01,0.0,6.33,0.001
2009-04-02,0.0,6.52,0.001
2009-04-03,0.0,6.66,0.001
2009-04-04,3.4,6.68,0.001
2009-04-05,0.0,7.13,0.001
2009-04-06,0.0,6.36,0.001
2009-04-07,0.0,6.52,0.001
2009-04-08,0.0,6.66,0.001
2009-04-09,0.0,6.51,0.001
2009-04-10,0.0,6.35,0.001
2009-04-11,0.0,6.02,0.001
2009-04-12,0.0,6.31,0.001
2009-04-13,0.0,6.13,0.001
2009-04-14,0.0,5.91,0.001
2009-04-15,0.0,6.17,0.001
2009-04-16,0.0,6.08,0.001
2009-04-17,0.0,6.55,0.001
2009-04-18,0.0,6.54,0.001
2009-04-19,0.0,6.06,0.0
2009-04-20,0.0,6.24,0.0
2009-04-21,0.0,5.73,0.0
2009-04-22,0.0,6.12,0.0
2009-04-23,0.0,6.37,0.0
2009-04-24,0.0,6.47,0.0
2009-04-25,0.0,5.99,0.0
2009-04-26,0.0,6.49,0.0
2009-04-27,0.0,5.7,0.0
2009-04-28,0.0,5.75,0.0
2009-04-29,0.0,6.31,0.0
2009-04-30,0.0,6.57,0.0
2009-05-01,0.0,6.19,0.0
2009-05-02,0.0,6.01,0.0
2009-05-03,0.0,5.33,0.0
2009-05-04,0.0,5.36,0.0
2009-05-05,0.0,5.97,0.0
2009-05-06,0.0,5.8,0.0
2009-05-07,0.0,5.55,0.0
2009-05-08,0.0,5.87,0.0
2009-05-09,0.0,5.85,0.0
2009-05-10,0.0,6.07,0.0
2009-05-11,0.0,5.8,0.0
2009-05-12,0.0,6.09,0.0
2009-05-13,0.0,5.7,0.0
2009-05-14,0.0,5.63,0.0
2009-05-15,0.0,5.95,0.0
2009-05-16,0.0,5.3,0.0
2009-05-17,0.0,6.41,0.0
2009-05-18,0.0,5.64,0.0
2009-05-19,0.0,5.61,0.0
2009-05-20,17.8,5.62,0.0
2009-05-21,0.0,5.99,0.0
2009-05-22,8.4,5.63,0.0
2009-05-23,0.0,4.88,0.0
2009-05-24,0.0,5.74,0.0
2009-05-25,0.0,5.19,0.0
2009-05-26,0.0,5.29,0.0
2009-05-27,0.0,4.83,0.0
2009-05-28,62.9,5.34,0.0
2009-05-29,31.8,4.95,0.0
2009-05-30,0.0,5.14,0.0
2009-05-31,0.0,4.99,0.0
2009-06-01,0.0,5.61,0.0
2009-06-02,19.0,5.59,0.0
2009-06-03,0.0,4.98,0.0
2009-06-04,0.0,4.94,0.0
2009-06-05,0.0,4.78,0.0
2009-06-06,8.5,5.18,0.0
2009-06-07,0.0,4.71,0.0
2009-06-08,18.5,4.65,0.0
2009-06-09,1.0,5.03,0.0
2009-06-10,40.7,4.54,0.0
2009-06-11,0.0,4.65,0.0
2009-06-12,0.0,4.15,0.0
2009-06-13,8.0,4.8,0.0
2009-06-14,0.0,5.13,0.0
2009-06-15,0.0,4.73,0.0
2009-06-16,0.0,4.91,0.0
2009-06-17,0.0,4.18,0.0
2009-06-18,2.0,4.47,0.0
2009-06-19,0.0,4.08,0.0
2009-06-20,0.0,4.25,0.0
2009-06-21,0.0,4.52,0.0
2009-06-22,18.3,4.28,0.0
2009-06-23,5.8,3.79,0.0
2009-06-24,25.5,3.78,0.0
2009-06-25,0.0,3.72,0.0
2009-06-26,0.0,4.25,0.0
2009-06-27,12.1,4.68,0.0
2009-06-28,0.0,4.43,0.0
2009-06-29,3.0,3.42,0.0
2009-06-30,39.8,4.38,5.534
2009-07-01,0.0,4.19,0.686
2009-07-02,0.0,3.41,0.651
2009-07-03,0.0,3.75,0.619
2009-07-04,0.0,4.13,0.588
2009-07-05,0.0,3.93,0.559
2009-07-06,0.0,3.34,0.531
2009-07-07,3.3,3.88,0.504
2009-07-08,0.0,3.02,0.479
2009-07-09,0.0,3.56,0.455
2009-07-10,45.3,3.93,56.337
2009-07-11,101.2,3.56,397.22
2009-07-12,28.9,3.38,157.185
2009-07-13,9.3,3.76,87.267
2009-07-14,0.0,3.75,64.629
2009-07-15,7.3,3.82,61.398
2009-07-16,0.0,3.65,58.328
2009-07-17,7.4,3.68,55.412
2009-07-18,29.2,3.55,154.799
2009-07-19,27.1,3.37,157.423
2009-07-20,8.2,3.29,90.882
2009-07-21,0.0,3.16,70.141
2009-07-22,50.7,2.84,245.287
2009-07-23,9.5,2.88,111.874
2009-07-24,23.1,3.06,164.464
2009-07-25,53.3,3.18,290.269
2009-07-26,0.0,3.52,110.429
2009-07-27,0.0,3.04,104.908
2009-07-28,14.8,3.33,119.856
2009-07-29,0.0,3.32,97.181
2009-07-30,41.3,2.9,232.573
2009-07-31,0.0,3.12,105.085
2009-08-01,0.0,2.84,99.831
2009-08-02,8.8,3.29,94.839
2009-08-03,0.0,3.06,90.097
2009-08-04,0.0,2.48,85.592
2009-08-05,4.3,2.86,81.313
2009-08-06,0.0,3.29,77.247
2009-08-07,0.0,2.71,73.385
2009-08-08,1.0,2.88,69.716
2009-08-09,0.0,2.89,66.23
2009-08-10,0.0,2.39,62.918
2009-08-11,0.0,2.83,59.772
2009-08-12,0.0,2.24,56.784
2009-08-13,0.0,2.45,53.945
2009-08-14,0.0,2.94,51.247
2009-08-15,0.0,2.71,48.685
2009-08-16,4.4,2.49,46.251
2009-08-17,17.6,2.7,43.938
2009-08-18,0.0,2.53,41.741
2009-08-19,0.0,2.53,39.654
2009-08-20,21.9,2.71,51.021
2009-08-21,0.0,2.28,37.442
2009-08-22,0.0,2.49,35.57
2009-08-23,0.0,2.37,33.792
2009-08-24,40.2,1.97,156.806
2009-08-25,0.0,2.16,45.949
2009-08-26,37.8,2.89,174.538
2009-08-27,8.0,2.53,79.53
2009-08-28,0.0,2.0,57.51
2009-08-29,0.0,1.93,54.634
2009-08-30,14.0,2.35,82.966
2009-08-31,0.0,2.84,53.157
2009-09-01,0.0,2.3,50.499
2009-09-02,18.7,2.74,91.551
2009-09-03,12.5,2.45,91.105
2009-09-04,0.0,2.48,53.399
2009-09-05,0.0,1.93,50.729
2009-09-06,15.4,2.61,81.949
2009-09-07,0.0,2.22,49.966
2009-09-08,0.0,2.57,47.467
2009-09-09,0.0,2.07,45.094
2009-09-10,0.0,2.36,42.839
2009-09-11,56.0,2.41,218.84
2009-09-12,11.8,2.26,98.83
2009-09-13,6.5,2.42,78.712
2009-09-14,0.0,2.22,61.318
2009-09-15,0.0,2.11,58.252
2009-09-16,0.0,2.78,55.339
2009-09-17,14.3,2.62,71.458
2009-09-18,0.0,2.08,52.284
2009-09-19,22.7,2.48,122.197
2009-09-20,0.0,2.09,56.173
2009-09-21,45.6,1.96,219.351
2009-09-22,0.0,2.63,71.264
2009-09-23,37.0,1.81,197.801
2009-09-24,0.0,2.61,80.437
2009-09-25,0.0,2.26,76.415
2009-09-26,0.0,2.28,72.595
2009-09-27,28.9,2.47,146.575
2009-09-28,0.0,2.53,75.134
2009-09-29,0.0,2.12,71.377
2009-09-30,0.0,2.59,67.808
2009-10-01,0.0,2.42,64.418
2009-10-02,0.0,2.02,61.197
2009-10-03,0.0,2.36,58.137
2009-10-04,0.0,2.84,55.23
2009-10-05,0.0,2.94,52.469
2009-10-06,56.3,2.66,188.854
2009-10-07,0.0,2.1,64.578
2009-10-08,1.0,2.62,61.349
2009-10-09,0.0,2.75,58.282
2009-10-10,0.0,2.72,55.367
2009-10-11,0.0,2.76,52.599
2009-10-12,0.0,2.65,49.969
2009-10-13,0.0,2.54,47.471
2009-10-14,0.0,2.39,45.097
2009-10-15,0.0,2.02,42.842
2009-10-16,0.0,2.71,40.7
2009-10-17,0.0,2.69,38.665
2009-10-18,0.0,2.82,36.732
2009-10-19,0.0,2.27,34.895
2009-10-20,11.7,2.89,33.151
2009-10-21,12.8,3.33,31.493
2009-10-22,0.0,2.76,29.918
2009-10-23,0.0,2.74,28.422
2009-10-24,0.0,2.88,27.001
2009-10-25,0.0,3.42,25.651
2009-10-26,0.0,2.53,24.369
2009-10-27,0.0,2.92,23.15
2009-10-28,0.0,2.64,21.993
2009-10-29,0.0,2.75,20.893
2009-10-30,0.0,2.92,19.848
2009-10-31,0.0,3.37,18.856
2009-11-01,0.0,3.53,17.913
2009-11-02,0.0,3.15,17.018
2009-11-03,0.0,2.93,16.167
2009-11-04,0.0,3.82,15.358
2009-11-05,0.0,2.98,14.59
2009-11-06,0.0,2.96,13.861
2009-11-07,0.0,2.63,13.168
2009-11-08,0.0,3.61,12.509
2009-11-09,0.0,3.52,11.884
2009-11-10,0.0,3.98,11.29
2009-11-11,0.0,2.87,10.725
2009-11-12,0.0,3.76,10.189
2009-11-13,0.0,3.37,9.68
2009-11-14,0.0,3.63,9.196
2009-11-15,0.0,2.92,8.736
2009-11-16,0.0,3.89,8.299
2009-11-17,0.0,3.72,7.884
2009-11-18,0.0,3.5,7.49
2009-11-19,3.8,3.74,7.115
2009-11-20,0.0,3.36,6.76
2009-11-21,0.0,3.45,6.422
2009-11-22,0.0,3.52,6.101
2009-11-23,0.0,3.13,5.796
2009-11-24,0.0,3.98,5.506
2009-11-25,0.0,4.12,5.23
2009-11-26,0.0,3.59,4.969
2009-11-27,0.0,3.94,4.72
2009-11-28,0.0,3.79,4.484
2009-11-29,0.0,4.0,4.26
2009-11-30,0.0,3.75,4.047
2009-12-01,0.0,3.71,3.845
2009-12-02,0.0,4.33,3.653
2009-12-03,0.0,4.03,3.47
2009-12-04,0.0,4.7,3.297
2009-12-05,0.0,4.14,3.132
2009-12-06,0.0,3.89,2.975
2009-12-07,0.0,4.57,2.826
2009-12-08,0.0,4.43,2.685
2009-12-09,0.0,4.49,2.551
2009-12-10,0.0,4.67,2.423
2009-12-11,0.0,4.16,2.302
2009-12-12,0.0,4.35,2.187
2009-12-13,0.0,4.38,2.078
2009-12-14,0.0,4.08,1.974
2009-12-15,0.0,4.42,1.875
2009-12-16,0.0,4.94,1.781
2009-12-17,0.0,4.65,1.692
2009-12-18,0.0,4.21,1.608
2009-12-19,0.0,4.19,1.527
2009-12-20,0.0,5.19,1.451
2009-12-21,0.0,4.7,1.378
2009-12-22,0.0,4.57,1.309
2009-12-23,0.0,4.72,1.244
2009-12-24,0.0,4.4,1.182
2009-12-25,0.0,5.31,1.123
2009-12-26,0.0,4.8,1.067
2009-12-27,19.5,5.36,1.013
2009-12-28,0.0,5.01,0.963
2009-12-29,0.0,5.46,0.914
2009-12-30,6.7,5.14,0.869
2009-12-31,0.0,5.36,0.825
